Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4554,32389,10/31/2010,Medium,1,65.467,0.06,Express Air,-257.41,65.99,8.8,Dave Poirier,Ontario,Ontario,Small Business,Technology,Telephones and Communication,6120,Small Box,0.58,11/1/2010
5756,40866,5/23/2010,High,3,907.18,0.06,Regular Air,-236.6,300.65,24.49,Rick Duston,Ontario,Ontario,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,5/24/2010
7004,49989,4/26/2010,Not Specified,6,1854.94,0.04,Regular Air,-559.78,300.97,7.18,Dianna Wilson,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,4/27/2010
709,4965,10/20/2010,Low,46,287.13,0.0,Regular Air,-186.31,5.78,7.96,Paul Lucas,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,10/25/2010
790,5639,6/1/2009,Medium,31,501.38,0.03,Regular Air,-71.95,15.31,8.78,Raymond Fair,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Small Box,0.57,6/2/2009
1002,7297,9/14/2009,High,26,936.95,0.03,Regular Air,-0.74,33.98,19.99,Debra Catini,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,9/15/2009
1165,8513,7/15/2011,Low,9,163.78,0.05,Regular Air,-43.03,17.98,8.51,Fred McMath,Ontario,Ontario,Small Business,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,7/17/2011
1411,10245,2/13/2011,Medium,20,2573.29,0.04,Delivery Truck,-896.94,122.99,70.2,Astrea Jones,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2/14/2011
1717,12326,2/2/2011,Critical,4,123.82,0.05,Regular Air,-0.37,29.34,57.87,Troy Staebel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54,2/4/2011
2404,17410,9/1/2010,Low,45,372.01,0.07,Regular Air,-203.68,8.45,7.77,Noel Staavos,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,9/6/2010
2466,17953,8/20/2012,High,30,975.12,0.03,Regular Air,-6.72,30.98,19.51,Troy Staebel,Ontario,Ontario,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,8/22/2012
2875,20711,1/19/2009,Critical,18,2215.96,0.0,Delivery Truck,-101.66,119.99,56.14,Chris Cortes,Ontario,Ontario,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,1/20/2009
2997,21606,1/22/2011,Not Specified,43,1374.7,0.06,Express Air,-90.3,32.98,5.5,Troy Staebel,Ontario,Ontario,Small Business,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,1/23/2011
3174,22820,8/17/2010,High,34,209.12,0.05,Regular Air,-116.21,5.98,4.38,Craig Yedwab,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,8/19/2010
3227,23169,6/23/2011,Critical,27,172.7,0.07,Regular Air,-42.97,6.48,5.11,Karl Brown,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,6/25/2011
3286,23522,4/11/2011,Critical,8,180.43,0.02,Regular Air,-44.86,19.99,11.17,Alan Shonely,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,4/12/2011
3598,25666,9/2/2012,Critical,23,260.08,0.1,Regular Air,-37.85,12.21,4.81,Hunter Lopez,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,9/2/2012
4178,29666,12/30/2011,Not Specified,44,362.75,0.08,Regular Air,-54.47,8.32,2.38,Dave Poirier,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,1/1/2012
4381,31232,8/29/2012,High,9,2643.15,0.01,Delivery Truck,-715.11,286.85,61.76,Eleni McCrary,Ontario,Ontario,Home Office,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,Jumbo Box,0.78,9/1/2012
4403,31392,5/6/2010,Low,44,3249.09,0.1,Regular Air,-1326.29,78.8,35.0,George Zrebassa,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Space Solutions Industrial Galvanized Steel Shelving.,Large Box,0.83,5/10/2010
4785,33987,10/25/2011,High,19,1616.87,0.1,Delivery Truck,-189.55,90.98,30.0,Sara Luxemburg,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,10/26/2011
5454,38723,9/20/2012,Critical,9,169.27,0.09,Regular Air,-68.93,19.98,4.0,Pierre Wener,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,9/21/2012
5542,39266,8/27/2012,High,16,981.26,0.09,Regular Air,-500.35,60.98,49.0,Dan Campbell,Ontario,Ontario,Small Business,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,8/29/2012
5674,40131,5/2/2012,Low,24,222.43,0.06,Regular Air,-119.31,9.06,9.86,Katherine Murray,Ontario,Ontario,Home Office,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,5/2/2012
5848,41504,10/28/2012,Critical,20,302.94,0.07,Regular Air,-30.2,15.51,5.8,Paul Knutson,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Small Box,0.6,10/30/2012
6155,43588,9/1/2012,Medium,6,20.47,0.09,Regular Air,-0.74,3.38,1.09,Jennifer Patt,Ontario,Ontario,Home Office,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,Wrap Bag,0.39,9/2/2012
6174,43751,6/27/2012,High,43,621.44,0.08,Regular Air,-130.96,15.14,4.53,Michael Kennedy,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,6/29/2012
6540,46531,8/21/2011,Low,2,19.34,0.1,Regular Air,-14.38,7.1,6.05,Chuck Sachs,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,8/30/2011
6804,48455,6/2/2009,Critical,2,25.96,0.06,Regular Air,-29.29,9.99,6.24,Amy Cox,Ontario,Ontario,Small Business,Technology,Office Machines,Canon F603 Scientific Calculator,Medium Box,0.36,6/3/2009
6881,49056,10/1/2009,High,5,248.3955,0.05,Regular Air,-260.35,55.99,5.0,Cathy Hwang,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,10/1/2009
6897,49190,12/11/2012,High,4,28.04,0.09,Regular Air,-4.45,6.88,2.0,Evan Henry,Ontario,Ontario,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Wrap Bag,0.39,12/12/2012
7632,54595,4/28/2009,Medium,41,5258.94,0.09,Delivery Truck,-421.76,130.98,30.0,Erica Hernandez,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,5/1/2009
7786,55713,2/2/2009,High,49,5718.85,0.09,Delivery Truck,-2426.55,122.99,70.2,Alan Schoenberger,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2/4/2009
8327,59552,1/13/2010,Not Specified,39,314.26,0.0,Regular Air,-71.05,7.45,6.28,Pierre Wener,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Small Box,0.4,1/14/2010
329,2272,4/12/2010,High,39,7680.29,0.08,Delivery Truck,-513.79,212.6,52.2,Grant Donatelli,Ontario,Ontario,Consumer,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,4/12/2010
901,6498,3/17/2009,Medium,38,336.85,0.01,Express Air,-40.76,8.12,2.83,Julie Prescott,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,3/18/2009
2264,16260,11/13/2011,High,47,14960.096,0.01,Delivery Truck,-969.05,400.98,42.52,Cari MacIntyre,Ontario,Ontario,Corporate,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,11/14/2011
2276,16359,5/14/2012,Critical,8,35.28,0.0,Regular Air,-39.07,3.34,7.49,Grant Donatelli,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Wrap Bag,0.54,5/14/2012
3296,23558,8/9/2011,Low,4,25.82,0.01,Regular Air,-10.19,4.98,4.72,Julie Prescott,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,0.36,8/11/2011
3818,27205,5/21/2010,Not Specified,12,87.11,0.08,Regular Air,-43.65,7.28,3.52,Jason Fortune,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,5/23/2010
4295,30593,7/25/2011,Critical,20,97.65,0.04,Express Air,-90.07,4.18,6.92,Jim Karlsson,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49,7/27/2011
4617,32871,10/26/2012,High,9,107.92,0.04,Regular Air,-57.65,10.97,6.5,Jim Karlsson,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,10/28/2012
5339,37924,11/29/2009,High,21,352.44,0.09,Regular Air,-80.53,17.99,8.65,Philip Fox,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Model L Table or Wall-Mount Pencil Sharpener,Small Box,0.57,11/29/2009
5414,38498,4/27/2012,Critical,1,43.9,0.02,Regular Air,-15.03,37.44,4.27,Grant Carroll,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,4/30/2012
5575,39492,4/17/2011,Not Specified,38,1541.92,0.03,Regular Air,-564.06,40.48,19.99,Jason Fortune,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,4/19/2011
5576,39492,4/17/2011,Not Specified,40,169.48,0.08,Regular Air,-134.76,4.28,5.68,Jason Fortune,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4,4/19/2011
5602,39686,6/8/2012,Not Specified,2,738.8,0.06,Delivery Truck,-473.66,328.14,91.05,Philip Fox,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,6/9/2012
6468,46050,1/4/2010,High,5,2249.05,0.02,Regular Air,-571.24,449.99,24.49,Julie Prescott,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,1/5/2010
6491,46212,9/12/2012,Not Specified,7,3877.88,0.08,Delivery Truck,-1331.55,550.98,45.7,Grant Donatelli,Ontario,Ontario,Consumer,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,0.71,9/14/2012
6911,49313,10/4/2009,Medium,34,307.76,0.1,Express Air,-22.88,9.38,4.93,Grant Carroll,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,0.57,10/4/2009
6933,49477,11/29/2011,Medium,9,75.94,0.01,Regular Air,-16.56,7.64,5.83,Grant Carroll,Ontario,Ontario,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,11/29/2011
6978,49889,12/12/2012,Critical,47,533.47,0.09,Regular Air,-50.21,11.5,7.19,Philip Fox,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,12/14/2012
6979,49889,12/12/2012,Critical,21,61.94,0.09,Express Air,-22.32,2.98,2.03,Philip Fox,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,12/14/2012
7356,52416,1/31/2009,Not Specified,6,49.81,0.05,Regular Air,-16.95,7.64,5.83,Dave Brooks,Ontario,Ontario,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2/2/2009
7357,52416,1/31/2009,Not Specified,40,9141.64,0.04,Delivery Truck,-528.65,218.75,69.64,Dave Brooks,Ontario,Ontario,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.72,2/1/2009
7693,55140,7/4/2010,Critical,39,438.8,0.09,Regular Air,-84.19,11.7,6.96,Candace McMahon,Ontario,Ontario,Corporate,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,7/6/2010
8042,57447,7/4/2011,Not Specified,39,315.88,0.09,Regular Air,-60.4,8.46,3.62,Grant Carroll,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,7/4/2011
8043,57447,7/4/2011,Not Specified,8,258.11,0.06,Regular Air,-113.6,30.98,6.5,Grant Carroll,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,7/7/2011
525,3588,3/18/2011,Not Specified,42,374.38,0.03,Regular Air,-1.16,8.67,3.5,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,3/19/2011
526,3588,3/18/2011,Not Specified,21,1557.42,0.01,Regular Air,-123.81,73.98,4.0,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.79,3/20/2011
824,5957,12/26/2010,High,15,68.32,0.05,Regular Air,-66.72,4.28,6.72,Ionia McGrath,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1927,Small Box,0.4,12/27/2010
825,5957,12/26/2010,High,3,536.38,0.03,Delivery Truck,-258.8,150.98,66.27,Ionia McGrath,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,12/28/2010
826,5957,12/26/2010,High,23,391.8755,0.1,Regular Air,-38.02,20.99,4.81,Ionia McGrath,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,12/29/2010
890,6402,4/23/2011,Low,35,373.33,0.01,Regular Air,-22.18,10.23,4.68,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,4/28/2011
927,6720,9/9/2010,Not Specified,31,164.62,0.03,Regular Air,-93.71,5.18,5.74,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,9/10/2010
928,6720,9/9/2010,Not Specified,36,4225.77,0.08,Delivery Truck,-1393.69,120.98,58.64,Patrick Jones,New Brunswick,Atlantic,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75,9/12/2010
1140,8295,4/1/2009,High,7,771.834,0.01,Regular Air,-295.43,125.99,2.5,Karen Seio,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,i2000,Small Box,0.6,4/2/2009
1409,10243,12/24/2011,High,12,28.41,0.07,Regular Air,-44.08,1.98,4.77,Patrick Gardner,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,12/25/2011
1506,10886,8/23/2009,Critical,36,65.42,0.04,Regular Air,-112.92,1.74,4.08,Quincy Jones,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,8/25/2009
1535,11047,12/10/2010,Low,27,1991.26,0.01,Delivery Truck,-528.09,68.81,60.0,Ionia McGrath,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,12/17/2010
1787,12803,2/25/2010,Not Specified,32,383.81,0.03,Regular Air,-21.15,12.21,4.81,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2/27/2010
1927,13767,8/26/2010,High,12,2050.712,0.05,Delivery Truck,-381.04,218.75,69.64,Nona Balk,New Brunswick,Atlantic,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.72,8/28/2010
1980,14117,8/25/2010,Not Specified,4,5.31,0.0,Regular Air,-1.5,1.14,0.7,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,8/27/2010
2091,14976,7/22/2011,High,46,231.35,0.03,Regular Air,-81.86,4.98,4.7,Quincy Jones,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,7/24/2011
2262,16258,7/6/2011,Medium,1,9.69,0.05,Regular Air,-6.78,4.98,4.72,Nona Balk,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1949,Small Box,0.36,7/7/2011
2355,16993,11/16/2011,Medium,8,1383.919,0.05,Regular Air,-433.49,205.99,2.5,Erin Mull,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,V70,Small Box,0.59,11/16/2011
2764,19975,4/10/2009,Not Specified,33,362.17,0.08,Regular Air,-83.96,11.7,6.96,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,4/13/2009
2773,20036,12/5/2010,Not Specified,25,290.46,0.1,Regular Air,-31.55,11.97,4.98,John Lee,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,12/5/2010
2774,20036,12/5/2010,Not Specified,44,1207.4,0.03,Regular Air,-25.23,26.31,5.89,John Lee,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,12/7/2010
2903,20964,3/30/2012,Critical,11,629.5865,0.04,Regular Air,-120.09,65.99,8.99,Patrick Gardner,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,4/1/2012
2938,21314,11/2/2009,Low,6,56.22,0.04,Regular Air,-20.39,8.6,6.19,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,11/4/2009
2940,21314,11/2/2009,Low,40,3169.992,0.08,Delivery Truck,-973.3,105.49,41.64,Patrick Jones,New Brunswick,Atlantic,Home Office,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,11/9/2009
3016,21702,12/17/2010,Not Specified,40,5232.83,0.01,Delivery Truck,-1461.65,122.99,70.2,Nathan Mautz,New Brunswick,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,12/18/2010
3062,21925,7/12/2012,Not Specified,3,236.32,0.03,Regular Air,-339.95,77.51,4.0,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,7/14/2012
3173,22819,11/10/2012,High,1,6.77,0.06,Regular Air,-3.66,2.52,4.28,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,11/12/2012
3198,22917,3/1/2009,Medium,1,3550.28,0.06,Express Air,-11769.17,3499.99,24.49,Nathan Mautz,New Brunswick,Atlantic,Corporate,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,3/4/2009
3221,23107,6/11/2011,Medium,7,43.29,0.07,Regular Air,-39.12,5.38,7.57,Lori Olson,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,6/14/2011
3324,23777,11/26/2012,Not Specified,16,487.7,0.06,Regular Air,-67.54,31.98,6.72,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box Stor/Drawer® Steel Plus,Small Box,0.75,11/27/2012
3375,24098,4/17/2012,Critical,10,80.59,0.05,Regular Air,-20.49,7.64,5.83,Erin Mull,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,4/19/2012
3455,24614,11/21/2009,Low,33,1644.59,0.09,Regular Air,-52.92,50.98,6.5,Ionia McGrath,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,11/28/2009
3797,27078,8/12/2012,Not Specified,22,152.44,0.03,Regular Air,-40.76,6.48,5.86,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1904,Small Box,0.36,8/13/2012
4328,30851,9/21/2010,Low,16,336.29,0.08,Regular Air,-52.14,21.38,8.99,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,9/25/2010
4453,31718,11/27/2010,Low,20,1017.2885,0.1,Regular Air,-115.3,65.99,8.99,Nona Balk,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,12/4/2010
4508,32070,7/17/2009,Medium,50,86.7,0.07,Regular Air,-185.34,1.76,4.86,Patrick Jones,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,7/17/2009
4871,34661,1/20/2010,Critical,26,864.16,0.09,Regular Air,-175.47,33.98,19.99,Nathan Mautz,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,1/22/2010
4975,35392,2/23/2012,High,9,70.88,0.01,Regular Air,-50.2,6.48,9.68,Erin Mull,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2/23/2012
5066,36103,4/29/2012,Critical,10,55.82,0.01,Regular Air,-28.85,4.82,5.72,Nathan Mautz,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,0.47,5/1/2012
5221,37157,2/20/2010,High,39,213.0,0.01,Regular Air,-71.09,5.28,5.06,Nathan Mautz,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Astroparche® Fine Business Paper,Small Box,0.37,2/22/2010
5368,38176,8/15/2010,High,39,231.08,0.01,Express Air,-79.08,5.28,5.57,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1981,Small Box,0.4,8/16/2010
